Name	GenBank (assembly) accession number	Virus-Host-DB Host	TaxID	NCBI-superkingdom	NCBI-order	NCBI-family	NCBI-subfamily	NCBI-genus	NCBI-species	ICTV-Order	ICTV-Family	ICTV-Subfamily	ICTV-Genus	ICTV-Species	vConTACT_v1.0-IF_1.4_VCs	vConTACT_v1.0-IF_2.0_VCs	vConTACT_v1.0-IF_3.0_VCs	vConTACT_v1.0-IF_4.0_VCs	vConTACT_v1.0-IF_5.0_VCs	vConTACT_v1.0_IF_6.0_VCs	vConTACT_v1.0_IF_7.0_VCs	vConTACT_v2.0_VCs	Type_V2.0	VC Size	VC_Subcluster	VC Subcluster Size	Quality	Adj P-value (1-Pvalue)	Topology Confidence Score	Taxon (Genus) Prediction Score
Salmonella_phage_9NA	NC_025443	Bacteria	1113547	Viruses	Caudovirales	Podoviridae		Nonanavirus	Salmonella virus 9NA	Caudovirales	Podoviridae		Nonanavirus	Salmonella virus 9NA	38	56	101	77	75	75	76	263	cluster	3	VC_263_0	3	0.0855	0.9917	0.0848	1.0000
Mycobacterium_phage_Jabbawokkie	NC_022069	Bacteria	1340820	Viruses	Caudovirales	Siphoviridae			Mycobacterium phage Jabbawokkie						7	9	9	9	8	8	6	264	cluster	3	VC_264_0	3	0.0506	0.9986	0.0505	1.0000
Mycobacterium_virus_Avani	NC_023698	Bacteria	1168594	Viruses	Caudovirales	Siphoviridae		Che8virus	Mycobacterium virus Avani	Caudovirales	Siphoviridae		Che8virus	Mycobacterium virus Avani	7	9	9	9	8	8	6	264	cluster	3	VC_264_0	3	0.0506	0.9986	0.0505	1.0000
Mycobacterium_virus_Che9d	NC_004686	Bacteria	205876	Viruses	Caudovirales	Siphoviridae		Che8virus	Mycobacterium virus Che9d	Caudovirales	Siphoviridae		Che8virus	Mycobacterium virus Che9d	7	9	9	9	8	8	6	264	cluster	3	VC_264_0	3	0.0506	0.9986	0.0505	1.0000
Rhodococcus_phage_CosmicSans	NC_028677	Bacteria	1701851	Viruses	Caudovirales	Siphoviridae			Rhodococcus phage CosmicSans						5	1	2	2	2	2	2	265	cluster	3	VC_265_0	3	0.0247	0.9986	0.0247	1.0000
Rhodococcus_phage_RER2	NC_016653	Bacteria	1109715	Viruses	Caudovirales	Siphoviridae		Rer2virus	Rhodococcus virus RER2	Caudovirales	Siphoviridae		Rer2virus	Rhodococcus virus RER2	5	1	2	2	2	2	2	265	cluster	3	VC_265_0	3	0.0247	0.9986	0.0247	1.0000
Rhodococcus_phage_RGL3	NC_016650	Bacteria	1109716	Viruses	Caudovirales	Siphoviridae			Rhodococcus virus RGL3	Caudovirales	Siphoviridae		Unassigned	Rhodococcus virus RGL3	5	1	2	2	2	2	2	265	cluster	3	VC_265_0	3	0.0247	0.9986	0.0247	1.0000
Pseudoalteromonas_phage_pYD6-A	NC_020849	Bacteria	754052	Viruses	Caudovirales	Podoviridae		N4virus	Pseudoalteromonas phage pYD6-A						14	193	212	221	229	232	238	266	cluster	3	VC_266_0	3	0.2285	0.9983	0.2281	1.0000
Vibrio_phage_VBP32	NC_020868	Bacteria	754072	Viruses	Caudovirales	Podoviridae		N4virus	Vibrio phage VBP32						14	193	212	221	229	232	238	266	cluster	3	VC_266_0	3	0.2285	0.9983	0.2281	1.0000
Vibrio_phage_VBP47	NC_020848	Bacteria	754073	Viruses	Caudovirales	Podoviridae		N4virus	Vibrio phage VBP47						14	193	212	221	229	232	238	266	cluster	3	VC_266_0	3	0.2285	0.9983	0.2281	1.0000
Campylobacter_virus_CP21	NC_019507	Bacteria	1190451	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CP21	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CP21	1	190	209	217	225	228	234	267	cluster	3	VC_267_0	3	0.1302	0.9986	0.1300	1.0000
Campylobacter_virus_CP220	NC_027997	Bacteria	722417	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CP220	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CP220	1	190	209	217	225	228	234	267	cluster	3	VC_267_0	3	0.1302	0.9986	0.1300	1.0000
Campylobacter_virus_CPt10	NC_027996	Bacteria	722418	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CPt10	Caudovirales	Myoviridae	Eucampyvirinae	Cp220virus	Campylobacter virus CPt10	1	190	209	217	225	228	234	267	cluster	3	VC_267_0	3	0.1302	0.9986	0.1300	1.0000
Staphylococcus_phage_23MRA	NC_028775	Bacteria	1505027	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage 23MRA						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_JS01	NC_021773	Bacteria	1273712	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage JS01						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_P954	NC_013195	Bacteria	668618	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage P954						2	3	6	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phi5967PVL	NC_019921	Bacteria	874267	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phi5967PVL						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phiBU01	NC_026016	Bacteria	1519999	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phiBU01						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phiN315	NC_004740	Bacteria	225979	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phiN315						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phiNM3	NC_008617	Bacteria	387909	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phiNM3						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phiPVL-CN125	NC_012784	Bacteria	648017	Viruses					Staphylococcus phage phiPVL-CN125						2	3	6	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_phiSa119	NC_025460	Bacteria	1498220	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage phiSa119						2	3	6	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_PVL	NC_002321	Bacteria	71366	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage PVL						2	3	56	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_StauST398-4	NC_023499	Bacteria	1308896	Viruses	Caudovirales	Siphoviridae			Staphylococcus phage StauST398-4						2	3	56	29	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_tp310-1	NC_009761	Bacteria	445515	Viruses					Staphylococcus phage tp310-1						2	3	56	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_phage_tp310-3	NC_009763	Bacteria	445517	Viruses					Staphylococcus phage tp310-3						2	3	6	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_prophage_phiPV83	NC_002486	Bacteria	129009	Viruses	Caudovirales	Siphoviridae			Staphylococcus prophage phiPV83						2	3	6	7	10	10	9	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_virus_108PVL	NC_008689	Bacteria	360398	Viruses	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 108PVL	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 108PVL	2	3	6	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_virus_13	NC_004617	Bacteria	186153	Viruses	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 13	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 13	2	3	6	29	22	20	101	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Staphylococcus_virus_77	NC_005356	Bacteria	259901	Viruses	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 77	Caudovirales	Siphoviridae		Biseptimavirus	Staphylococcus virus 77	2	3	6	7	22	20	39	268	cluster	17	VC_268_0	17	0.2842	1.0000	0.2842	0.8162
Enterobacter_phage_Arya	NC_031048	Bacteria	1864622	Viruses	Caudovirales	Myoviridae			Enterobacter phage Arya						11	151	120	120	124	124	127	269	cluster	4	VC_269_0	4	0.2601	1.0000	0.2601	1.0000
Escherichia_phage_vB_EcoM_ECO1230-10	NC_027995	Bacteria	669875	Viruses	Caudovirales	Myoviridae		Cvm10virus	Escherichia virus CVM10	Caudovirales	Myoviridae		Cvm10virus	Escherichia virus CVM10	11	151	120	120	124	124	127	269	cluster	4	VC_269_0	4	0.2601	1.0000	0.2601	1.0000
Escherichia_phage_vB_EcoM-ep3	NC_025430	Bacteria	1541883	Viruses	Caudovirales	Myoviridae		Cvm10virus	Escherichia virus ep3	Caudovirales	Myoviridae		Cvm10virus	Escherichia virus ep3	11	151	120	120	124	124	127	269	cluster	4	VC_269_0	4	0.2601	1.0000	0.2601	1.0000
Pseudomonas_phage_PPpW-3	NC_023006	Bacteria	1279082	Viruses	Caudovirales	Myoviridae			Pseudomonas phage PPpW-3						11	151	120	120	124	124	127	269	cluster	4	VC_269_0	4	0.2601	1.0000	0.2601	1.0000
Cronobacter_phage_vB_CsaM_GAP32	NC_019401	Bacteria	1141136	Viruses	Caudovirales	Myoviridae			Cronobacter phage vB_CsaM_GAP32						1	154	127	128	131	131	133	270	cluster	1	VC_270_1	1	0.0000	1.0000	0.0000	1.0000
Enterobacteria_phage_vB_KleM-RaK2	NC_019526	Bacteria	1147094	Viruses	Caudovirales	Myoviridae			Enterobacteria phage vB_KleM-RaK2						1	154	127	128	131	131	133	270	cluster	1	VC_270_2	1	0.0000	1.0000	0.0000	1.0000
Escherichia_phage_121Q	NC_025447	Bacteria	1555202	Viruses	Caudovirales	Myoviridae			Escherichia phage 121Q						1	154	127	128	131	131	133	270	cluster	2	VC_270_0	2	0.0591	0.9568	0.0565	1.0000
Escherichia_phage_PBECO_4	NC_027364	Bacteria	1273738	Viruses	Caudovirales	Myoviridae			Escherichia phage PBECO 4						1	154	127	128	131	131	133	270	cluster	2	VC_270_0	2	0.0591	0.9568	0.0565	1.0000
Dinoroseobacter_phage_DFL12phi1	NC_024367	Bacteria	1477404	Viruses	Caudovirales	Podoviridae		N4virus	Dinoroseobacter phage DFL12phi1	Caudovirales	Podoviridae		Dfl12virus	Dinoroseobacter virus DFL12phi1	14	10	17	23	230	176	178	271	cluster	4	VC_271_0	4	0.1613	1.0000	0.1613	1.0000
Silicibacter_phage_DSS3phi2	NC_012697	Bacteria	490912	Viruses	Caudovirales	Podoviridae		N4virus	Silicibacter phage DSS3phi2						14	10	17	284	230	176	178	271	cluster	4	VC_271_0	4	0.1613	1.0000	0.1613	1.0000
Sulfitobacter_phage_EE36phi1	NC_012696	Bacteria	490913	Viruses	Caudovirales	Podoviridae		N4virus	Sulfitobacter phage EE36phi1						14	10	17	284	230	176	178	271	cluster	4	VC_271_0	4	0.1613	1.0000	0.1613	1.0000
Sulfitobacter_phage_phiCB2047-B	NC_020862	Bacteria	754046	Viruses	Caudovirales	Podoviridae		N4virus	Sulfitobacter phage phiCB2047-B						14	10	17	23	21	176	178	271	cluster	4	VC_271_0	4	0.1613	1.0000	0.1613	1.0000
Enterococcus_phage_ECP3	NC_027335	Bacteria	1498168	Viruses	Caudovirales	Myoviridae			Enterococcus phage ECP3	Caudovirales	Myoviridae	Brockvirinae	Ef24cvirus	Enterococcus virus ECP3	6	5	4	6	6	6	11	272	cluster	3	VC_272_0	3	0.0574	0.9985	0.0573	1.0000
Enterococcus_phage_EFDG1	NC_029009	Bacteria	1597976	Viruses	Caudovirales	Myoviridae			Enterococcus phage EFDG1	Caudovirales	Myoviridae	Brockvirinae	Unassigned	Enterococcus virus EFDG1	6	5	4	6	6	6	12	272	cluster	1	VC_272_1	1	0.0000	1.0000	0.0000	1.0000
Enterococcus_phage_EFLK1	NC_029026	Bacteria	1640885	Viruses	Caudovirales	Myoviridae			Enterococcus phage EFLK1	Caudovirales	Myoviridae	Brockvirinae	Ef24cvirus	Enterococcus virus EFLK1	6	5	4	6	6	6	12	272	cluster	3	VC_272_0	3	0.0574	0.9985	0.0573	1.0000
Enterococcus_phage_phiEF24C	NC_009904	Bacteria	442493	Viruses	Caudovirales	Myoviridae	Spounavirinae		Enterococcus phage phiEF24C	Caudovirales	Myoviridae	Brockvirinae	Ef24cvirus	Enterococcus virus EF24C	6	5	4	6	6	6	12	272	cluster	3	VC_272_0	3	0.0574	0.9985	0.0573	1.0000
Campylobacter_phage_CP30A	NC_018861	Bacteria	1229752	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus CP30A	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus CP30A	1	2	163	163	174	175	177	273	cluster	4	VC_273_0	4	0.1241	1.0000	0.1241	1.0000
Campylobacter_phage_PC14	NC_031909	Bacteria	1541686	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter phage PC14						1	2	163	163	174	175	177	273	cluster	4	VC_273_0	4	0.1241	1.0000	0.1241	1.0000
Campylobacter_virus_CPX	NC_016562	Bacteria	1110702	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus CPX	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus CPX	1	2	163	163	174	175	177	273	cluster	4	VC_273_0	4	0.1241	1.0000	0.1241	1.0000
Campylobacter_virus_NCTC12673	NC_015464	Bacteria	934027	Viruses	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus NCTC12673	Caudovirales	Myoviridae	Eucampyvirinae	Cp8virus	Campylobacter virus NCTC12673	1	2	163	163	174	175	177	273	cluster	4	VC_273_0	4	0.1241	1.0000	0.1241	1.0000
Vibrio_phage_KVP40	NC_005083	Bacteria	75320	Viruses	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus KVP40	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus KVP40	1	2	1	1	1	1	1	274	cluster	3	VC_274_0	3	0.0264	0.9985	0.0264	1.0000
Vibrio_phage_nt-1	NC_021529	Bacteria	115992	Viruses	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus nt1	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus nt1	1	2	1	1	1	1	1	274	cluster	3	VC_274_0	3	0.0264	0.9985	0.0264	1.0000
Vibrio_phage_ValKK3	NC_028829	Bacteria	1610855	Viruses	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus ValKK3	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio virus ValKK3	1	2	1	1	1	1	1	274	cluster	3	VC_274_0	3	0.0264	0.9985	0.0264	1.0000
Vibrio_phage_VH7D	NC_023568	Bacteria	1262539	Viruses	Caudovirales	Myoviridae	Tevenvirinae	Schizot4virus	Vibrio phage VH7D						1	2	1	1	1	1	1	274	cluster	1	VC_274_1	1	0.0000	1.0000	0.0000	1.0000
Aeromonas_phage_phiAS7	NC_019528	Bacteria	1141132	Viruses	Caudovirales	Podoviridae	Autographivirinae		Aeromonas phage phiAS7						4	121	129	130	133	133	135	275	cluster	5	VC_275_0	5	0.2234	1.0000	0.2234	1.0000
Cronobacter_phage_Dev-CD-23823	NC_029070	Bacteria	1712539	Viruses	Caudovirales	Podoviridae			Cronobacter phage Dev-CD-23823						4	121	129	130	133	133	135	275	cluster	5	VC_275_0	5	0.2234	1.0000	0.2234	1.0000
Cronobacter_phage_vB_CskP_GAP227	NC_020078	Bacteria	1264737	Viruses	Caudovirales	Podoviridae	Autographivirinae	Phikmvvirus	Cronobacter phage vB_CskP_GAP227						4	121	129	130	133	133	135	275	cluster	5	VC_275_0	5	0.2234	1.0000	0.2234	1.0000
Yersinia_phage_phi80-18	NC_019911	Bacteria	1206559	Viruses	Caudovirales	Podoviridae	Autographivirinae		Yersinia phage phi80-18						4	121	129	130	133	133	135	275	cluster	5	VC_275_0	5	0.2234	1.0000	0.2234	1.0000
Yersinia_phage_vB_YenP_ISAO8	NC_028850	Bacteria	1675027	Viruses	Caudovirales	Podoviridae			Yersinia phage vB_YenP_ISAO8						4	121	129	130	133	133	135	275	cluster	5	VC_275_0	5	0.2234	1.0000	0.2234	1.0000
Bacillus_phage_CampHawk	NC_022761	Bacteria	1406783	Viruses	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Bacillus virus Camphawk	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Bacillus virus Camphawk	6	5	118	274	284	286	289	276	cluster	2	VC_276_0	2	0.0634	0.9565	0.0606	1.0000
Bacillus_phage_CP-51	NC_025423	Bacteria	1391188	Viruses	Caudovirales	Myoviridae		Cp51virus	Bacillus virus CP51	Caudovirales	Myoviridae	Spounavirinae	Cp51virus	Bacillus virus CP51	6	185	118	209	218	220	225	276	cluster	3	VC_276_1	3	0.1564	0.9985	0.1562	1.0000
Bacillus_phage_JL	NC_028982	Bacteria	1296655	Viruses	Caudovirales	Myoviridae		Cp51virus	Bacillus virus JL	Caudovirales	Myoviridae	Spounavirinae	Cp51virus	Bacillus virus JL	6	185	118	209	218	220	225	276	cluster	3	VC_276_1	3	0.1564	0.9985	0.1562	1.0000
Bacillus_phage_Shanette	NC_028983	Bacteria	1296656	Viruses	Caudovirales	Myoviridae		Cp51virus	Bacillus virus Shanette	Caudovirales	Myoviridae	Spounavirinae	Cp51virus	Bacillus virus Shanette	6	185	118	209	218	220	225	276	cluster	3	VC_276_1	3	0.1564	0.9985	0.1562	1.0000
Bacillus_virus_SPO1	NC_011421	Bacteria	10685	Viruses	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Bacillus virus SPO1	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Bacillus virus SPO1	6	5	118	274	284	286	289	276	cluster	2	VC_276_0	2	0.0634	0.9565	0.0606	1.0000
Brochothrix_phage_NF5	NC_015252	Bacteria	764561	Viruses	Caudovirales	Siphoviridae			Brochothrix phage NF5						2	16	80	115	118	120	123	277	cluster	4	VC_277_1	4	0.1291	0.9999	0.1291	1.0000
Enterococcus_phage_phiEf11	NC_013696	Bacteria	663241	Viruses	Caudovirales	Siphoviridae			Enterococcus phage phiEf11						2	144	152	152	161	160	162	277	cluster	2	VC_277_0	2	0.1074	0.9558	0.1027	1.0000
Enterococcus_phage_vB_EfaS_IME197	NC_028671	Bacteria	1747326	Viruses	Caudovirales	Siphoviridae			Enterococcus phage vB_EfaS_IME197						2	144	152	152	161	160	162	277	cluster	2	VC_277_0	2	0.1074	0.9558	0.1027	1.0000
Streptococcus_virus_9871	NC_031069	Bacteria	1814957	Viruses	Caudovirales	Siphoviridae			Streptococcus virus 9871						2	16	80	115	118	120	123	277	cluster	4	VC_277_1	4	0.1291	0.9999	0.1291	1.0000
Streptococcus_virus_9872	NC_031094	Bacteria	1814958	Viruses	Caudovirales	Siphoviridae			Streptococcus virus 9872						2	16	80	115	118	120	123	277	cluster	4	VC_277_1	4	0.1291	0.9999	0.1291	1.0000
Streptococcus_virus_9874	NC_031023	Bacteria	1814960	Viruses	Caudovirales	Siphoviridae			Streptococcus virus 9874						2	16	80	115	118	120	123	277	cluster	4	VC_277_1	4	0.1291	0.9999	0.1291	1.0000
Klebsiella_phage_F19	NC_023567	Bacteria	1416011	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus F19	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus F19	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_Kp2	NC_028664	Bacteria	1701805	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus Kp2	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus Kp2	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_KP34	NC_013649	Bacteria	674081	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KP34	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KP34	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_KpV41	NC_028670	Bacteria	1747282	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV41	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV41	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_KpV475	NC_031025	Bacteria	1852657	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV475	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV475	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_KpV71	NC_031246	Bacteria	1796998	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV71	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus KpV71	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_NTUH-K2044-K1-1	NC_025418	Bacteria	1194091	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus K244	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus K244	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_vB_KpnP_SU503	NC_028816	Bacteria	1610834	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus SU503	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus SU503	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Klebsiella_phage_vB_KpnP_SU552A	NC_028870	Bacteria	1610835	Viruses	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus SU552A	Caudovirales	Podoviridae	Autographivirinae	Kp34virus	Klebsiella virus SU552A	4	34	32	30	30	29	28	278	cluster	9	VC_278_0	9	0.2984	1.0000	0.2984	1.0000
Enterobacteria_phage_HK629	NC_019711	Bacteria	1147148	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage HK629	Caudovirales	Siphoviridae		Lambdavirus	Escherichia virus HK629	3	11	11	16	19	19	213	218/13	Overlap	3	VC_218/13_1	3	0.0720	0.9985	0.0719	1.0000
Enterobacteria_phage_HK630	NC_019723	Bacteria	1147146	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage HK630	Caudovirales	Siphoviridae		Lambdavirus	Escherichia virus HK630	3	11	11	16	274	276	213	218/13	Overlap	3	VC_218/13_1	3	0.0720	0.9985	0.0719	1.0000
Enterobacteria_phage_mEp043_c-1	NC_019706	Bacteria	1147149	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacteria phage mEp043 c-1						3	11	11	16	19	19	20	218/13	Overlap	2	VC_218/13_0	2	0.0417	0.9567	0.0399	1.0000
Enterobacterial_phage_mEp213	NC_019720	Bacteria	1147156	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Enterobacterial phage mEp213						3	11	11	16	19	19	20	218/13	Overlap	2	VC_218/13_0	2	0.0417	0.9567	0.0399	1.0000
Escherichia_virus_Lambda	NC_001416	Bacteria	10710	Viruses	Caudovirales	Siphoviridae		Lambdavirus	Escherichia virus Lambda	Caudovirales	Siphoviridae		Lambdavirus	Escherichia virus Lambda	3	11	11	16	274	276	213	218/13	Overlap	3	VC_218/13_1	3	0.0720	0.9985	0.0719	1.0000
Enterobacteria_phage_Sf101	NC_027398	Bacteria	1524881	Viruses	Caudovirales	Podoviridae			Enterobacteria phage Sf101						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Enterobacteria_phage_ST104	NC_005841	Bacteria	221029	Viruses	Caudovirales	Podoviridae		P22virus	Enterobacteria phage ST104						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Enterobacteria_phage_UAB_Phi20	NC_031019	Bacteria	876449	Viruses	Caudovirales	Podoviridae		P22virus	Enterobacteria phage UAB_Phi20						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_enterica_bacteriophage_SE1	NC_011802	Bacteria	329864	Viruses	Caudovirales	Podoviridae		P22virus	Salmonella phage SE1						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_103203_sal5	NC_031946	Bacteria	1813779	Viruses	Caudovirales	Podoviridae			Salmonella phage 103203_sal5						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_118970_sal4	NC_030919	Bacteria	1810705	Viruses	Caudovirales	Podoviridae			Salmonella phage 118970_sal4						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_epsilon34	NC_011976	Bacteria	348058	Viruses	Caudovirales	Podoviridae		P22virus	Salmonella phage epsilon34						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_SEN22	NC_028696	Bacteria	1647458	Viruses	Caudovirales	Podoviridae			Salmonella phage SEN22						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_SPN9CC	NC_017985	Bacteria	1127357	Viruses	Caudovirales	Podoviridae			Salmonella phage SPN9CC						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_ST160	NC_014900	Bacteria	714583	Viruses	Caudovirales	Podoviridae		P22virus	Salmonella phage ST160						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_ST64T	NC_004348	Bacteria	173443	Viruses	Caudovirales	Podoviridae		P22virus	Salmonella phage ST64T	Caudovirales	Podoviridae		P22virus	Salmonella virus ST64T	3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
Salmonella_phage_vB_SemP_Emek	NC_018275	Bacteria	1168548	Viruses	Caudovirales	Podoviridae		P22virus	Salmonella phage vB_SemP_Emek						3	18	19	15	13	14	15	32/13	Overlap	15	VC_32/13_0	15	0.4501	1.0000	0.4501	0.8762
